route,date,daytype,rides
77,03/22/2014,A,15534
78,03/22/2014,A,5673
79,03/22/2014,A,19368
8,03/22/2014,A,13320
80,03/22/2014,A,9356
81,03/22/2014,A,9933
81W,03/22/2014,A,1004
82,03/22/2014,A,12156
84,03/22/2014,A,2109
85,03/22/2014,A,7354
85A,03/22/2014,A,311
87,03/22/2014,A,9335
88,03/22/2014,A,829
8A,03/22/2014,A,2243
9,03/22/2014,A,20442
90,03/22/2014,A,3995
91,03/22/2014,A,4303
92,03/22/2014,A,4141
93,03/22/2014,A,1450
94,03/22/2014,A,4865
95E,03/22/2014,A,2552
95W,03/22/2014,A,2165
97,03/22/2014,A,2021
J14,03/22/2014,A,5628
10,03/23/2014,U,453
1001,03/23/2014,U,19486
103,03/23/2014,U,1121
106,03/23/2014,U,249
11,03/23/2014,U,692
111,03/23/2014,U,1665
111A,03/23/2014,U,85
112,03/23/2014,U,696
115,03/23/2014,U,1767
119,03/23/2014,U,2433
12,03/23/2014,U,7204
124,03/23/2014,U,703
126,03/23/2014,U,2245
146,03/23/2014,U,9296
147,03/23/2014,U,8230
15,03/23/2014,U,3611
151,03/23/2014,U,12157
152,03/23/2014,U,3110
155,03/23/2014,U,4355
171,03/23/2014,U,210
172,03/23/2014,U,321
18,03/23/2014,U,2124
19,03/23/2014,U,222
20,03/23/2014,U,7742
21,03/23/2014,U,4553
22,03/23/2014,U,14252
28,03/23/2014,U,2464
29,03/23/2014,U,6884
3,03/23/2014,U,9185
30,03/23/2014,U,614
34,03/23/2014,U,2731
35,03/23/2014,U,2066
36,03/23/2014,U,12758
4,03/23/2014,U,9747
43,03/23/2014,U,780
44,03/23/2014,U,1206
47,03/23/2014,U,4800
49,03/23/2014,U,12038
49B,03/23/2014,U,2770
5,03/23/2014,U,461
50,03/23/2014,U,4398
51,03/23/2014,U,732
52,03/23/2014,U,5393
52A,03/23/2014,U,1186
53,03/23/2014,U,9198
53A,03/23/2014,U,2096
54,03/23/2014,U,6005
54B,03/23/2014,U,1776
55,03/23/2014,U,5994
56,03/23/2014,U,5262
57,03/23/2014,U,1880
6,03/23/2014,U,7237
60,03/23/2014,U,4550
62,03/23/2014,U,5137
63,03/23/2014,U,9135
63W,03/23/2014,U,604
65,03/23/2014,U,2700
66,03/23/2014,U,10863
67,03/23/2014,U,6014
68,03/23/2014,U,378
70,03/23/2014,U,4382
71,03/23/2014,U,5022
72,03/23/2014,U,8722
73,03/23/2014,U,1262
74,03/23/2014,U,6529
75,03/23/2014,U,3935
76,03/23/2014,U,5214
77,03/23/2014,U,11338
78,03/23/2014,U,3834
79,03/23/2014,U,13799
8,03/23/2014,U,8860
80,03/23/2014,U,6771
81,03/23/2014,U,7695
81W,03/23/2014,U,628
82,03/23/2014,U,8140
84,03/23/2014,U,1165
85,03/23/2014,U,5154
87,03/23/2014,U,5836
88,03/23/2014,U,423
8A,03/23/2014,U,1648
9,03/23/2014,U,13314
90,03/23/2014,U,2329
91,03/23/2014,U,2976
92,03/23/2014,U,2766
94,03/23/2014,U,3565
95E,03/23/2014,U,1946
95W,03/23/2014,U,1737
97,03/23/2014,U,1496
J14,03/23/2014,U,3532
1,03/24/2014,W,2202
10,03/24/2014,W,569
100,03/24/2014,W,778
1001,03/24/2014,W,4456
103,03/24/2014,W,3227
106,03/24/2014,W,2542
108,03/24/2014,W,1531
11,03/24/2014,W,1645
111,03/24/2014,W,4102
111A,03/24/2014,W,213
112,03/24/2014,W,2467
115,03/24/2014,W,4410
119,03/24/2014,W,4997
12,03/24/2014,W,14792
120,03/24/2014,W,1180
121,03/24/2014,W,1627
124,03/24/2014,W,955
125,03/24/2014,W,1633
126,03/24/2014,W,6395
132,03/24/2014,W,350
134,03/24/2014,W,3269
135,03/24/2014,W,3825
136,03/24/2014,W,2141
143,03/24/2014,W,1904
146,03/24/2014,W,13917
147,03/24/2014,W,14071
148,03/24/2014,W,2453
15,03/24/2014,W,8052
151,03/24/2014,W,16529
152,03/24/2014,W,10598
155,03/24/2014,W,7304
156,03/24/2014,W,8711
157,03/24/2014,W,4854
165,03/24/2014,W,158
169,03/24/2014,W,190
170,03/24/2014,W,166
171,03/24/2014,W,953
172,03/24/2014,W,1313
18,03/24/2014,W,4165
19,03/24/2014,W,387
192,03/24/2014,W,900
2,03/24/2014,W,2997
20,03/24/2014,W,20346
201,03/24/2014,W,1775
205,03/24/2014,W,960
206,03/24/2014,W,996
21,03/24/2014,W,8709
22,03/24/2014,W,20202
24,03/24/2014,W,3245
26,03/24/2014,W,3300
28,03/24/2014,W,7746
29,03/24/2014,W,14093
3,03/24/2014,W,20549
30,03/24/2014,W,3438
34,03/24/2014,W,5616
35,03/24/2014,W,5552
36,03/24/2014,W,14799
37,03/24/2014,W,1597
39,03/24/2014,W,2186
4,03/24/2014,W,21430
43,03/24/2014,W,1755
44,03/24/2014,W,4615
47,03/24/2014,W,10797
48,03/24/2014,W,1382
49,03/24/2014,W,25832
49B,03/24/2014,W,5499
5,03/24/2014,W,333
50,03/24/2014,W,10748
51,03/24/2014,W,1859
52,03/24/2014,W,12273
52A,03/24/2014,W,4877
53,03/24/2014,W,21374
53A,03/24/2014,W,8560
54,03/24/2014,W,11369
54A,03/24/2014,W,805
54B,03/24/2014,W,3094
55,03/24/2014,W,11151
55A,03/24/2014,W,256
55N,03/24/2014,W,691
56,03/24/2014,W,10643
57,03/24/2014,W,4920
59,03/24/2014,W,4284
6,03/24/2014,W,11096
60,03/24/2014,W,9670
62,03/24/2014,W,10911
62H,03/24/2014,W,890
63,03/24/2014,W,19110
63W,03/24/2014,W,1385
65,03/24/2014,W,8204
66,03/24/2014,W,24878
67,03/24/2014,W,12955
68,03/24/2014,W,1343
7,03/24/2014,W,5786
70,03/24/2014,W,9472
71,03/24/2014,W,8652
72,03/24/2014,W,16463
73,03/24/2014,W,4643
74,03/24/2014,W,12905
75,03/24/2014,W,8350
76,03/24/2014,W,11566
77,03/24/2014,W,23071
78,03/24/2014,W,9448
79,03/24/2014,W,26750
8,03/24/2014,W,21797
80,03/24/2014,W,13234
81,03/24/2014,W,12360
81W,03/24/2014,W,1662
82,03/24/2014,W,20743
84,03/24/2014,W,4111
85,03/24/2014,W,11253
85A,03/24/2014,W,931
86,03/24/2014,W,3178
87,03/24/2014,W,12994
88,03/24/2014,W,1197
8A,03/24/2014,W,3404
9,03/24/2014,W,27942
90,03/24/2014,W,4981
91,03/24/2014,W,7331
92,03/24/2014,W,7558
93,03/24/2014,W,3717
94,03/24/2014,W,10123
95E,03/24/2014,W,3943
95W,03/24/2014,W,2593
96,03/24/2014,W,810
97,03/24/2014,W,3033
J14,03/24/2014,W,11686
X98,03/24/2014,W,3
1,03/25/2014,W,2194
10,03/25/2014,W,537
100,03/25/2014,W,841
1001,03/25/2014,W,10502
103,03/25/2014,W,2934
106,03/25/2014,W,2472
108,03/25/2014,W,1464
11,03/25/2014,W,1537
111,03/25/2014,W,4103
111A,03/25/2014,W,157
112,03/25/2014,W,2398
115,03/25/2014,W,4368
119,03/25/2014,W,5016
12,03/25/2014,W,14843
120,03/25/2014,W,1228
121,03/25/2014,W,1776
124,03/25/2014,W,955
125,03/25/2014,W,1687
126,03/25/2014,W,6605
132,03/25/2014,W,387
134,03/25/2014,W,3600
135,03/25/2014,W,3645
136,03/25/2014,W,2097
143,03/25/2014,W,2065
146,03/25/2014,W,14861
147,03/25/2014,W,13105
148,03/25/2014,W,2420
15,03/25/2014,W,7730
151,03/25/2014,W,17822
152,03/25/2014,W,10599
155,03/25/2014,W,7532
156,03/25/2014,W,8952
157,03/25/2014,W,4962
165,03/25/2014,W,102
169,03/25/2014,W,234
170,03/25/2014,W,438
171,03/25/2014,W,932
172,03/25/2014,W,1294
18,03/25/2014,W,4001
19,03/25/2014,W,371
192,03/25/2014,W,931
2,03/25/2014,W,3088
20,03/25/2014,W,19652
201,03/25/2014,W,1934
205,03/25/2014,W,936
206,03/25/2014,W,916
21,03/25/2014,W,8442
22,03/25/2014,W,19709
24,03/25/2014,W,3460
26,03/25/2014,W,3437
28,03/25/2014,W,7754
29,03/25/2014,W,13853
3,03/25/2014,W,19196
30,03/25/2014,W,3311
34,03/25/2014,W,5415
35,03/25/2014,W,5808
36,03/25/2014,W,13475
37,03/25/2014,W,1705
39,03/25/2014,W,2253
4,03/25/2014,W,21566
43,03/25/2014,W,1867
44,03/25/2014,W,4545
47,03/25/2014,W,10319
48,03/25/2014,W,1361
49,03/25/2014,W,26139
49B,03/25/2014,W,5550
5,03/25/2014,W,408
50,03/25/2014,W,11640
51,03/25/2014,W,1926
52,03/25/2014,W,12614
52A,03/25/2014,W,4633
53,03/25/2014,W,20467
53A,03/25/2014,W,8444
54,03/25/2014,W,11104
54A,03/25/2014,W,922
54B,03/25/2014,W,2885
55,03/25/2014,W,11095
55A,03/25/2014,W,342
55N,03/25/2014,W,624
56,03/25/2014,W,10224
57,03/25/2014,W,5120
59,03/25/2014,W,4356
6,03/25/2014,W,11117
60,03/25/2014,W,9595
62,03/25/2014,W,10986
62H,03/25/2014,W,837
63,03/25/2014,W,19314
63W,03/25/2014,W,1405
65,03/25/2014,W,8601
66,03/25/2014,W,25699
67,03/25/2014,W,13192
68,03/25/2014,W,1480
7,03/25/2014,W,5540
70,03/25/2014,W,9735
71,03/25/2014,W,8864
72,03/25/2014,W,15815
73,03/25/2014,W,4904
74,03/25/2014,W,12802
75,03/25/2014,W,8231
76,03/25/2014,W,12318
77,03/25/2014,W,23202
78,03/25/2014,W,9552
79,03/25/2014,W,26547
8,03/25/2014,W,20523
80,03/25/2014,W,13620
81,03/25/2014,W,13116
81W,03/25/2014,W,1660
82,03/25/2014,W,20714
84,03/25/2014,W,4080
85,03/25/2014,W,11421
85A,03/25/2014,W,892
86,03/25/2014,W,3273
87,03/25/2014,W,13106
88,03/25/2014,W,1407
8A,03/25/2014,W,3529
9,03/25/2014,W,28012
90,03/25/2014,W,4883
91,03/25/2014,W,7536
92,03/25/2014,W,7198
93,03/25/2014,W,3700
94,03/25/2014,W,10405
95E,03/25/2014,W,4149
95W,03/25/2014,W,2459
96,03/25/2014,W,824
97,03/25/2014,W,2839
J14,03/25/2014,W,12359
X98,03/25/2014,W,16
1,03/26/2014,W,2140
10,03/26/2014,W,552
100,03/26/2014,W,737
1001,03/26/2014,W,9652
103,03/26/2014,W,3224
106,03/26/2014,W,2461
108,03/26/2014,W,1463
11,03/26/2014,W,1668
111,03/26/2014,W,4472
111A,03/26/2014,W,179
112,03/26/2014,W,2674
115,03/26/2014,W,4466
119,03/26/2014,W,5072
12,03/26/2014,W,15743
120,03/26/2014,W,1179
121,03/26/2014,W,1650
124,03/26/2014,W,942
125,03/26/2014,W,1730
126,03/26/2014,W,7189
132,03/26/2014,W,337
134,03/26/2014,W,3286
135,03/26/2014,W,4166
136,03/26/2014,W,2032
143,03/26/2014,W,2018
146,03/26/2014,W,14987
147,03/26/2014,W,13989
148,03/26/2014,W,2502
15,03/26/2014,W,8119
151,03/26/2014,W,17965
152,03/26/2014,W,10930
155,03/26/2014,W,7741
156,03/26/2014,W,9006
157,03/26/2014,W,4955
165,03/26/2014,W,168
169,03/26/2014,W,231
170,03/26/2014,W,315
171,03/26/2014,W,1018
172,03/26/2014,W,1390
18,03/26/2014,W,4273
192,03/26/2014,W,850
2,03/26/2014,W,2976
20,03/26/2014,W,20846
201,03/26/2014,W,1904
205,03/26/2014,W,902
206,03/26/2014,W,946
21,03/26/2014,W,10012
22,03/26/2014,W,21055
24,03/26/2014,W,3563
26,03/26/2014,W,3482
28,03/26/2014,W,8245
29,03/26/2014,W,14621
3,03/26/2014,W,20255
30,03/26/2014,W,3713
34,03/26/2014,W,5794
35,03/26/2014,W,5765
36,03/26/2014,W,15051
37,03/26/2014,W,1798
39,03/26/2014,W,2297
4,03/26/2014,W,22994
43,03/26/2014,W,1891
44,03/26/2014,W,4804
47,03/26/2014,W,10965
48,03/26/2014,W,1429
49,03/26/2014,W,26534
49B,03/26/2014,W,5503
5,03/26/2014,W,397
50,03/26/2014,W,10827
51,03/26/2014,W,1918
52,03/26/2014,W,13775
52A,03/26/2014,W,4727
53,03/26/2014,W,21737
53A,03/26/2014,W,8788
54,03/26/2014,W,11841
54A,03/26/2014,W,897
54B,03/26/2014,W,3409
55,03/26/2014,W,12081
55A,03/26/2014,W,324
55N,03/26/2014,W,606
56,03/26/2014,W,10292
57,03/26/2014,W,5352
59,03/26/2014,W,4459
6,03/26/2014,W,11142
60,03/26/2014,W,9763
62,03/26/2014,W,11401
62H,03/26/2014,W,974
63,03/26/2014,W,19758
63W,03/26/2014,W,1287
65,03/26/2014,W,8586
66,03/26/2014,W,25656
67,03/26/2014,W,13864
68,03/26/2014,W,1316
7,03/26/2014,W,5622
70,03/26/2014,W,10055
71,03/26/2014,W,9352
72,03/26/2014,W,16698
73,03/26/2014,W,4837
74,03/26/2014,W,13542
75,03/26/2014,W,7961
76,03/26/2014,W,12373
77,03/26/2014,W,23339
78,03/26/2014,W,10155
79,03/26/2014,W,28031
8,03/26/2014,W,21673
80,03/26/2014,W,13755
81,03/26/2014,W,13102
81W,03/26/2014,W,1788
82,03/26/2014,W,21410
84,03/26/2014,W,4327
85,03/26/2014,W,11929
85A,03/26/2014,W,1035
86,03/26/2014,W,3356
87,03/26/2014,W,13425
88,03/26/2014,W,1390
8A,03/26/2014,W,3683
9,03/26/2014,W,29790
90,03/26/2014,W,5247
91,03/26/2014,W,7751
92,03/26/2014,W,7464
93,03/26/2014,W,3719
94,03/26/2014,W,10569
95E,03/26/2014,W,4522
95W,03/26/2014,W,2551
96,03/26/2014,W,834
97,03/26/2014,W,3532
J14,03/26/2014,W,12154
X98,03/26/2014,W,11
1,03/27/2014,W,2932
10,03/27/2014,W,513
100,03/27/2014,W,787
1001,03/27/2014,W,11603
103,03/27/2014,W,2968
106,03/27/2014,W,2291
108,03/27/2014,W,1544
11,03/27/2014,W,1550
111,03/27/2014,W,3964
111A,03/27/2014,W,179
112,03/27/2014,W,2560
115,03/27/2014,W,4437
119,03/27/2014,W,5027
12,03/27/2014,W,14331
120,03/27/2014,W,1299
121,03/27/2014,W,1744
124,03/27/2014,W,1006
125,03/27/2014,W,1638
126,03/27/2014,W,6746
132,03/27/2014,W,320
134,03/27/2014,W,3295
135,03/27/2014,W,3820
136,03/27/2014,W,2054
143,03/27/2014,W,1816
146,03/27/2014,W,14780
147,03/27/2014,W,13826
148,03/27/2014,W,2493
15,03/27/2014,W,7703
151,03/27/2014,W,17454
152,03/27/2014,W,10830
155,03/27/2014,W,7087
156,03/27/2014,W,8777
157,03/27/2014,W,5029
165,03/27/2014,W,83
169,03/27/2014,W,192
170,03/27/2014,W,482
171,03/27/2014,W,1159
172,03/27/2014,W,1032
18,03/27/2014,W,3802
192,03/27/2014,W,777
2,03/27/2014,W,3074
20,03/27/2014,W,19938
201,03/27/2014,W,1930
205,03/27/2014,W,924
206,03/27/2014,W,931
21,03/27/2014,W,8375
22,03/27/2014,W,19621
24,03/27/2014,W,3375
26,03/27/2014,W,3452
28,03/27/2014,W,7804
29,03/27/2014,W,14009
3,03/27/2014,W,19980
30,03/27/2014,W,3458
34,03/27/2014,W,5748
35,03/27/2014,W,5436
36,03/27/2014,W,14098
37,03/27/2014,W,1629
39,03/27/2014,W,2303
4,03/27/2014,W,21611
43,03/27/2014,W,1815
44,03/27/2014,W,4137
47,03/27/2014,W,10218
48,03/27/2014,W,1257
49,03/27/2014,W,25824
49B,03/27/2014,W,5038
5,03/27/2014,W,461
50,03/27/2014,W,11125
51,03/27/2014,W,1975
52,03/27/2014,W,12902
52A,03/27/2014,W,4797
53,03/27/2014,W,20238
53A,03/27/2014,W,8389
54,03/27/2014,W,11352
54A,03/27/2014,W,867
54B,03/27/2014,W,3032
55,03/27/2014,W,11359
55A,03/27/2014,W,249
55N,03/27/2014,W,620
56,03/27/2014,W,10246
57,03/27/2014,W,4876
59,03/27/2014,W,4022
6,03/27/2014,W,11019
60,03/27/2014,W,9588
62,03/27/2014,W,11033
62H,03/27/2014,W,792
63,03/27/2014,W,18933
63W,03/27/2014,W,1559
65,03/27/2014,W,8468
66,03/27/2014,W,25576
67,03/27/2014,W,13704
68,03/27/2014,W,1392
7,03/27/2014,W,5132
70,03/27/2014,W,9663
71,03/27/2014,W,9130
72,03/27/2014,W,15849
73,03/27/2014,W,5148
74,03/27/2014,W,12918
75,03/27/2014,W,7940
76,03/27/2014,W,11911
77,03/27/2014,W,22922
78,03/27/2014,W,9548
79,03/27/2014,W,27277
8,03/27/2014,W,20938
80,03/27/2014,W,13958
81,03/27/2014,W,12565
81W,03/27/2014,W,1776
82,03/27/2014,W,20665
84,03/27/2014,W,4335
85,03/27/2014,W,11406
85A,03/27/2014,W,844
86,03/27/2014,W,2968
87,03/27/2014,W,13169
88,03/27/2014,W,1520
8A,03/27/2014,W,3459
9,03/27/2014,W,28340
90,03/27/2014,W,4901
91,03/27/2014,W,6924
92,03/27/2014,W,7387
93,03/27/2014,W,3625
94,03/27/2014,W,9532
95E,03/27/2014,W,4230
95W,03/27/2014,W,2439
96,03/27/2014,W,882
97,03/27/2014,W,3202
J14,03/27/2014,W,12172
X98,03/27/2014,W,16
1,03/28/2014,W,2091
10,03/28/2014,W,711
100,03/28/2014,W,811
1001,03/28/2014,W,11748
103,03/28/2014,W,2962
106,03/28/2014,W,1571
108,03/28/2014,W,1542
11,03/28/2014,W,1233
111,03/28/2014,W,4039
111A,03/28/2014,W,178
112,03/28/2014,W,2411
115,03/28/2014,W,4293
119,03/28/2014,W,5198
12,03/28/2014,W,15014
120,03/28/2014,W,1158
121,03/28/2014,W,1418
124,03/28/2014,W,1541
125,03/28/2014,W,1499
126,03/28/2014,W,6422
132,03/28/2014,W,244
134,03/28/2014,W,3076
135,03/28/2014,W,3331
136,03/28/2014,W,1874
143,03/28/2014,W,1696
146,03/28/2014,W,14690
147,03/28/2014,W,13560
148,03/28/2014,W,2339
15,03/28/2014,W,7769
151,03/28/2014,W,18274
152,03/28/2014,W,10518
155,03/28/2014,W,7020
156,03/28/2014,W,7840
157,03/28/2014,W,4691
165,03/28/2014,W,131
169,03/28/2014,W,236
170,03/28/2014,W,412
171,03/28/2014,W,978
172,03/28/2014,W,1467
18,03/28/2014,W,4420
19,03/28/2014,W,343
192,03/28/2014,W,672
2,03/28/2014,W,3253
20,03/28/2014,W,20171
201,03/28/2014,W,1786
205,03/28/2014,W,872
206,03/28/2014,W,863
21,03/28/2014,W,9865
22,03/28/2014,W,20919
24,03/28/2014,W,3402
26,03/28/2014,W,3149
28,03/28/2014,W,7564
29,03/28/2014,W,15461
3,03/28/2014,W,20119
30,03/28/2014,W,3581
34,03/28/2014,W,5780
35,03/28/2014,W,5587
36,03/28/2014,W,15173
37,03/28/2014,W,1521
39,03/28/2014,W,2315
4,03/28/2014,W,23005
43,03/28/2014,W,1897
44,03/28/2014,W,4613
47,03/28/2014,W,10776
48,03/28/2014,W,1343
49,03/28/2014,W,26635
49B,03/28/2014,W,5604
5,03/28/2014,W,446
50,03/28/2014,W,11016
51,03/28/2014,W,1910
52,03/28/2014,W,12756
52A,03/28/2014,W,4635
53,03/28/2014,W,21761
53A,03/28/2014,W,8060
54,03/28/2014,W,12066
54A,03/28/2014,W,944
54B,03/28/2014,W,3487
55,03/28/2014,W,12161
55A,03/28/2014,W,258
55N,03/28/2014,W,574
56,03/28/2014,W,10186
57,03/28/2014,W,5060
59,03/28/2014,W,4246
6,03/28/2014,W,11866
60,03/28/2014,W,9758
62,03/28/2014,W,11089
62H,03/28/2014,W,899
63,03/28/2014,W,18774
63W,03/28/2014,W,1446
65,03/28/2014,W,8895
66,03/28/2014,W,26663
67,03/28/2014,W,14271
68,03/28/2014,W,1394
7,03/28/2014,W,5259
70,03/28/2014,W,9850
71,03/28/2014,W,9171
72,03/28/2014,W,16492
73,03/28/2014,W,4773
74,03/28/2014,W,13555
75,03/28/2014,W,8508
76,03/28/2014,W,12353
77,03/28/2014,W,22149
78,03/28/2014,W,8989
79,03/28/2014,W,27792
8,03/28/2014,W,21624
80,03/28/2014,W,13993
81,03/28/2014,W,13776
81W,03/28/2014,W,1672
82,03/28/2014,W,19919
84,03/28/2014,W,4205
85,03/28/2014,W,11666
85A,03/28/2014,W,913
86,03/28/2014,W,2458
87,03/28/2014,W,13379
88,03/28/2014,W,1378
8A,03/28/2014,W,3566
9,03/28/2014,W,29550
90,03/28/2014,W,5145
91,03/28/2014,W,7402
92,03/28/2014,W,8065
93,03/28/2014,W,3615
94,03/28/2014,W,9393
95E,03/28/2014,W,4240
95W,03/28/2014,W,2691
96,03/28/2014,W,924
97,03/28/2014,W,3134
J14,03/28/2014,W,12356
X98,03/28/2014,W,23
10,03/29/2014,A,587
1001,03/29/2014,A,7709
103,03/29/2014,A,1533
106,03/29/2014,A,635
11,03/29/2014,A,931
111,03/29/2014,A,2279
111A,03/29/2014,A,132
112,03/29/2014,A,1138
115,03/29/2014,A,2276
119,03/29/2014,A,3679
12,03/29/2014,A,9820
124,03/29/2014,A,990
126,03/29/2014,A,3183
146,03/29/2014,A,12297
147,03/29/2014,A,11986
15,03/29/2014,A,5570
151,03/29/2014,A,15570
152,03/29/2014,A,4757
155,03/29/2014,A,6387
169,03/29/2014,A,38
171,03/29/2014,A,243
172,03/29/2014,A,317
18,03/29/2014,A,2615
20,03/29/2014,A,11215
201,03/29/2014,A,1140
21,03/29/2014,A,7496
22,03/29/2014,A,17279
28,03/29/2014,A,3630
29,03/29/2014,A,9483
3,03/29/2014,A,14686
30,03/29/2014,A,2093
34,03/29/2014,A,3545
35,03/29/2014,A,2991
36,03/29/2014,A,15705
4,03/29/2014,A,13437
43,03/29/2014,A,860
44,03/29/2014,A,1966
47,03/29/2014,A,7302
49,03/29/2014,A,16889
49B,03/29/2014,A,3436
5,03/29/2014,A,493
50,03/29/2014,A,5717
51,03/29/2014,A,1068
52,03/29/2014,A,8036
52A,03/29/2014,A,2211
53,03/29/2014,A,13799
53A,03/29/2014,A,3518
54,03/29/2014,A,8034
54B,03/29/2014,A,3006
55,03/29/2014,A,8174
55N,03/29/2014,A,185
56,03/29/2014,A,6339
57,03/29/2014,A,2565
59,03/29/2014,A,2202
6,03/29/2014,A,9204
60,03/29/2014,A,5667
62,03/29/2014,A,6721
62H,03/29/2014,A,468
63,03/29/2014,A,11384
63W,03/29/2014,A,629
65,03/29/2014,A,4661
66,03/29/2014,A,15890
67,03/29/2014,A,8818
68,03/29/2014,A,711
70,03/29/2014,A,5621
71,03/29/2014,A,6911
72,03/29/2014,A,12289
73,03/29/2014,A,1815
74,03/29/2014,A,10029
75,03/29/2014,A,5557
76,03/29/2014,A,7624
77,03/29/2014,A,15273
78,03/29/2014,A,5609
79,03/29/2014,A,19596
8,03/29/2014,A,12612
80,03/29/2014,A,9610
81,03/29/2014,A,9988
81W,03/29/2014,A,959
82,03/29/2014,A,11587
84,03/29/2014,A,1967
85,03/29/2014,A,7416
85A,03/29/2014,A,393
87,03/29/2014,A,9325
88,03/29/2014,A,727
8A,03/29/2014,A,2290
9,03/29/2014,A,19601
90,03/29/2014,A,3966
91,03/29/2014,A,4134
92,03/29/2014,A,4115
93,03/29/2014,A,1547
94,03/29/2014,A,4841
95E,03/29/2014,A,2590
95W,03/29/2014,A,2007
97,03/29/2014,A,2195
J14,03/29/2014,A,5734
10,03/30/2014,U,420
1001,03/30/2014,U,5151
103,03/30/2014,U,1277
106,03/30/2014,U,310
11,03/30/2014,U,612
111,03/30/2014,U,2009
111A,03/30/2014,U,89
112,03/30/2014,U,700
115,03/30/2014,U,2115
119,03/30/2014,U,2597
12,03/30/2014,U,7618
124,03/30/2014,U,822
126,03/30/2014,U,2369
146,03/30/2014,U,8311
147,03/30/2014,U,8554
15,03/30/2014,U,4253
151,03/30/2014,U,12383
152,03/30/2014,U,3287
155,03/30/2014,U,4410
171,03/30/2014,U,329
172,03/30/2014,U,402
18,03/30/2014,U,2546
20,03/30/2014,U,8359
21,03/30/2014,U,4886
22,03/30/2014,U,13598
28,03/30/2014,U,2876
29,03/30/2014,U,7516
3,03/30/2014,U,9175
30,03/30/2014,U,842
34,03/30/2014,U,3068
35,03/30/2014,U,2161
36,03/30/2014,U,11727
4,03/30/2014,U,10846
43,03/30/2014,U,524
44,03/30/2014,U,1584
47,03/30/2014,U,5513
49,03/30/2014,U,12048
49B,03/30/2014,U,3205
5,03/30/2014,U,498
50,03/30/2014,U,4311
51,03/30/2014,U,901
52,03/30/2014,U,6619
52A,03/30/2014,U,1330
53,03/30/2014,U,10383
53A,03/30/2014,U,2490
54,03/30/2014,U,6664
54B,03/30/2014,U,2011
55,03/30/2014,U,6546
56,03/30/2014,U,4489
57,03/30/2014,U,1822
6,03/30/2014,U,7835
60,03/30/2014,U,4953
62,03/30/2014,U,5043
63,03/30/2014,U,9505
63W,03/30/2014,U,473
65,03/30/2014,U,3388
66,03/30/2014,U,12114
67,03/30/2014,U,7064
68,03/30/2014,U,463
70,03/30/2014,U,4915
71,03/30/2014,U,5306
72,03/30/2014,U,9218
73,03/30/2014,U,1374
74,03/30/2014,U,7697
75,03/30/2014,U,4251
76,03/30/2014,U,5172
77,03/30/2014,U,11485
78,03/30/2014,U,4070
79,03/30/2014,U,15281
8,03/30/2014,U,9286
80,03/30/2014,U,6877
81,03/30/2014,U,7347
81W,03/30/2014,U,626
82,03/30/2014,U,9292
84,03/30/2014,U,1543
85,03/30/2014,U,5559
87,03/30/2014,U,6614
88,03/30/2014,U,461
8A,03/30/2014,U,1990
9,03/30/2014,U,14992
90,03/30/2014,U,3014
91,03/30/2014,U,3051
92,03/30/2014,U,3132
94,03/30/2014,U,3579
95E,03/30/2014,U,2180
95W,03/30/2014,U,2158
97,03/30/2014,U,1647
J14,03/30/2014,U,3869
1,03/31/2014,W,1883
10,03/31/2014,W,538
100,03/31/2014,W,668
1001,03/31/2014,W,24
103,03/31/2014,W,3335
106,03/31/2014,W,2456
108,03/31/2014,W,1348
11,03/31/2014,W,1715
111,03/31/2014,W,4159
111A,03/31/2014,W,179
112,03/31/2014,W,2476
115,03/31/2014,W,4416
119,03/31/2014,W,5440
12,03/31/2014,W,14367
120,03/31/2014,W,1054
121,03/31/2014,W,1354
124,03/31/2014,W,885
125,03/31/2014,W,1530
126,03/31/2014,W,6460
132,03/31/2014,W,301
134,03/31/2014,W,3440
135,03/31/2014,W,3741
136,03/31/2014,W,2170
143,03/31/2014,W,1957
146,03/31/2014,W,13651
147,03/31/2014,W,14592
148,03/31/2014,W,2463
15,03/31/2014,W,8219
151,03/31/2014,W,17372
152,03/31/2014,W,10405
155,03/31/2014,W,7540
156,03/31/2014,W,8435
157,03/31/2014,W,5823
165,03/31/2014,W,76
169,03/31/2014,W,248
170,03/31/2014,W,453
171,03/31/2014,W,1928
172,03/31/2014,W,2670
18,03/31/2014,W,4162
19,03/31/2014,W,422
192,03/31/2014,W,847
2,03/31/2014,W,3292
20,03/31/2014,W,20758
201,03/31/2014,W,2042
205,03/31/2014,W,859
206,03/31/2014,W,905
21,03/31/2014,W,9136
22,03/31/2014,W,19732
24,03/31/2014,W,3287
26,03/31/2014,W,3674
28,03/31/2014,W,7750
29,03/31/2014,W,14807
3,03/31/2014,W,20375
30,03/31/2014,W,3427
34,03/31/2014,W,5776
35,03/31/2014,W,5165
36,03/31/2014,W,14359
37,03/31/2014,W,1881
39,03/31/2014,W,2306
4,03/31/2014,W,23085
43,03/31/2014,W,1817
44,03/31/2014,W,4593
47,03/31/2014,W,10711
48,03/31/2014,W,1228
49,03/31/2014,W,26092
49B,03/31/2014,W,5610
5,03/31/2014,W,393
50,03/31/2014,W,9815
51,03/31/2014,W,2024
52,03/31/2014,W,13415
52A,03/31/2014,W,4702
53,03/31/2014,W,20825
